schema_version,run_id,suite,grammar_id,grammar_description,parser,case_id,size_label,parameter_name,parameter_value,token_count,input_tokens,input_sha256,timeout_seconds,status,outcome,accepted,ambiguity,tree_present,elapsed_ns,wall_elapsed_ns,exit_code,error_kind,detail,elapsed_ms,wall_elapsed_ms,completed,timed_out
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,accept,true,unknown,true,3461562,3606033,,,,3.461562,3.606033,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,accept,true,unknown,true,3895918,4071369,,,,3.895918,4.071369,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,accept,true,unknown,true,4585155,4791814,,,,4.585154999999999,4.791814,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,accept,true,unknown,true,5702418,6174906,,,,5.702418,6.174906,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,accept,true,unknown,true,6671621,6933463,,,,6.671621,6.933463,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,accept,true,unknown,true,8003797,8180779,,,,8.003797,8.180779,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,accept,true,unknown,true,10276211,10544506,,,,10.276211,10.544506,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,accept,true,unknown,true,12767608,13032155,,,,12.767608,13.032155,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,accept,true,unknown,true,17205467,17580342,,,,17.205467,17.580341999999998,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,accept,true,unknown,true,16997344,17307849,,,,16.997344,17.307849,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,ok,accept,true,unknown,true,17747586,18037221,,,,17.747586,18.037221,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,ok,accept,true,unknown,true,19807321,20171556,,,,19.807320999999998,20.171556,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n045,n045,n,45,45,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,95a07021a688c4b629f8896d95faeb2557e8b2db62a670f72409a59a6d2ed69d,60.0,ok,accept,true,unknown,true,24058558,24669037,,,,24.058557999999998,24.669037,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n047,n047,n,47,47,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0a227f109e85e841c1599966769c16123edf77b848a8c2ce018c8b66763a1759,60.0,ok,accept,true,unknown,true,25815643,26294474,,,,25.815642999999998,26.294473999999997,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n049,n049,n,49,49,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,99e8c0fe4c88f0445b7bdd1ddd8903d345647bb315228d3ed9b8e3f9a1453067,60.0,ok,accept,true,unknown,true,33192480,33652446,,,,33.192479999999996,33.652446,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n051,n051,n,51,51,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,08f26910e932063059fae5c479867d6997cf56d64a6ad0363853dd6848e5a131,60.0,ok,accept,true,unknown,true,44066116,44576495,,,,44.066116,44.576495,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n053,n053,n,53,53,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9a57ed48fdc55fce48079815c33dec4ee1dfb5e7c9acf3ce1ae1102961759834,60.0,ok,accept,true,unknown,true,54209447,54698767,,,,54.209447,54.698767,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n055,n055,n,55,55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,397471ff60216f6a8bae3bf00d4f76e8643bb5dac774582749fc24ef11816b24,60.0,ok,accept,true,unknown,true,42362170,42787881,,,,42.36217,42.787881,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n057,n057,n,57,57,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b6388e1e8f6c10ccc2277fad64251a43a039604b11b2e3c9e3b9c331e606dc3a,60.0,ok,accept,true,unknown,true,42939376,43502175,,,,42.939375999999996,43.502175,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n059,n059,n,59,59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9e271998808c273754c2be85eeb5ef9477ebdfddc4375a4f82ed6e8d64734550,60.0,ok,accept,true,unknown,true,47150248,47591858,,,,47.150248,47.591857999999995,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n061,n061,n,61,61,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,8b72598a941c6c337740fe03485056c52ff6ea510c78629e8029d2b497447e93,60.0,ok,accept,true,unknown,true,52282812,52812920,,,,52.282812,52.81292,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n063,n063,n,63,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,bd61fffc8dc55a105796ce4395d2822c95221106e3dce37912b244042a801b52,60.0,ok,accept,true,unknown,true,65986872,66513803,,,,65.98687199999999,66.513803,true,false
1,20260726T135725.806593Z,earley,cfg3,Odd nested language: S → a S a | a,lean,earley.cfg3.n065,n065,n,65,65,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,32db1b66466ec271199a28a886eab9eef6f72a88d1dd49de6c67a73925842bfa,60.0,ok,accept,true,unknown,true,72140218,72715420,,,,72.14021799999999,72.71542,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n001,n001,n,1,1,a,ca978112ca1bbdcafac231b39a23dc4da786eff8147c4e72b9807785afee48bb,60.0,ok,parser_error,unknown,unknown,false,5960,141907,,left_recursion,PredictionError (SpLeftRecursion 0),0.00596,0.141907,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n003,n003,n,3,3,a a a,bb6e995be430b5ada013a56dd224abfddbeff83ef54dd2fef79470c6cf440919,60.0,ok,parser_error,unknown,unknown,false,0,87715,,left_recursion,PredictionError (SpLeftRecursion 0),0.0,0.087715,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n005,n005,n,5,5,a a a a a,dcf26724f098d41cc1f3fbeee167bde3aab05eb59e85eaf77318374c136d82a1,60.0,ok,parser_error,unknown,unknown,false,953,68929,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.06892899999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n007,n007,n,7,7,a a a a a a a,c39b9e5f245ca64e7524d3d027ef1b7cbd9c9f2eba54ca591c7ecd770a2a07d7,60.0,ok,parser_error,unknown,unknown,false,953,59332,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.059331999999999996,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n009,n009,n,9,9,a a a a a a a a a,5246bd9d247b3551cdb6eba59ea82519f675b231f59836e63169ee5864f90046,60.0,ok,parser_error,unknown,unknown,false,953,53120,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.05312,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n011,n011,n,11,11,a a a a a a a a a a a,b83899a801d9f023f810c6e76f61d7bf5973986bd70abc4cc2863d97f9b2d782,60.0,ok,parser_error,unknown,unknown,false,0,48772,,left_recursion,PredictionError (SpLeftRecursion 0),0.0,0.048771999999999996,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n013,n013,n,13,13,a a a a a a a a a a a a a,0f19eca59bf1d47974b3df7c910fa2f7d0addfc109d422fe8c6a368c7b780a13,60.0,ok,parser_error,unknown,unknown,false,1192,47790,,left_recursion,PredictionError (SpLeftRecursion 0),0.001192,0.04779,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n015,n015,n,15,15,a a a a a a a a a a a a a a a,3416fc43996281553685fd94058cc330ea85b1701526c7b29085904306440a1f,60.0,ok,parser_error,unknown,unknown,false,5960,59312,,left_recursion,PredictionError (SpLeftRecursion 0),0.00596,0.059312,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n017,n017,n,17,17,a a a a a a a a a a a a a a a a a,3bccac4813bc2f376ff12845988fa5e600575c184ac5f21ab1b8915969532a0a,60.0,ok,parser_error,unknown,unknown,false,5006,53200,,left_recursion,PredictionError (SpLeftRecursion 0),0.005006,0.0532,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n019,n019,n,19,19,a a a a a a a a a a a a a a a a a a a,92e55c5847d9d2f40be9a63ff52228772e1f012e98e45af96f74f7d6dd44c6e0,60.0,ok,parser_error,unknown,unknown,false,953,53040,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.05304,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,parser_error,unknown,unknown,false,953,50766,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.050766,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,parser_error,unknown,unknown,false,5960,60414,,left_recursion,PredictionError (SpLeftRecursion 0),0.00596,0.060413999999999995,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n025,n025,n,25,25,a a a a a a a a a a a a a a a a a a a a a a a a a,81b5dccafd39c94829cdd6dbdb721e4bda6c9389d4a1928b885745a4a2398e96,60.0,ok,parser_error,unknown,unknown,false,953,52719,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.052718999999999995,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n027,n027,n,27,27,a a a a a a a a a a a a a a a a a a a a a a a a a a a,2944e42c73262f1a71f9cef1670de3dfc87e6510817754bbe9215a96a5616aea,60.0,ok,parser_error,unknown,unknown,false,4053,52408,,left_recursion,PredictionError (SpLeftRecursion 0),0.004053,0.052407999999999996,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n029,n029,n,29,29,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b00b82e962602fde3c0b9ec3258ae2bae3861496472ef35ea0ba894fb1b36288,60.0,ok,parser_error,unknown,unknown,false,953,48131,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.048131,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n031,n031,n,31,31,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e2fbf1eb4eccda81f87022da47d499b7c72107a7be5019bdd0123102dedd9a86,60.0,ok,parser_error,unknown,unknown,false,2861,49804,,left_recursion,PredictionError (SpLeftRecursion 0),0.002861,0.049804,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n033,n033,n,33,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,65c4a3b876195f39e99ad322a645f2b6badd45a8457409eff406f2b517494769,60.0,ok,parser_error,unknown,unknown,false,953,50825,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.050824999999999995,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n035,n035,n,35,35,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,75aa41a2c242377f26ddd63029462f47576aaf2dd3fe5ae73041196b9087bce2,60.0,ok,parser_error,unknown,unknown,false,0,46918,,left_recursion,PredictionError (SpLeftRecursion 0),0.0,0.046917999999999994,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n037,n037,n,37,37,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b26448b546ae7e5bdd674af8247e59052302dbaefba9b9466382f96d0546b77a,60.0,ok,parser_error,unknown,unknown,false,2145,88898,,left_recursion,PredictionError (SpLeftRecursion 0),0.0021449999999999998,0.08889799999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n039,n039,n,39,39,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,18eb99b1deb5a8851590d9f68f7f327bf8a6ad1f6de24b78842bce7ede036532,60.0,ok,parser_error,unknown,unknown,false,4053,94488,,left_recursion,PredictionError (SpLeftRecursion 0),0.004053,0.094488,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n041,n041,n,41,41,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,5b8435430a4e0f3739618b616494cef52d305f069f4f8f145cd40257d5eb8ca2,60.0,ok,parser_error,unknown,unknown,false,1192,69430,,left_recursion,PredictionError (SpLeftRecursion 0),0.001192,0.06942999999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n043,n043,n,43,43,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,d578dc3affc8d9ac05571b77cd6aa8bb3e86c14a13d0ca1cbd18741b0eb84a0d,60.0,ok,parser_error,unknown,unknown,false,953,71254,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.071254,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n045,n045,n,45,45,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,95a07021a688c4b629f8896d95faeb2557e8b2db62a670f72409a59a6d2ed69d,60.0,ok,parser_error,unknown,unknown,false,1192,65433,,left_recursion,PredictionError (SpLeftRecursion 0),0.001192,0.06543299999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n047,n047,n,47,47,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0a227f109e85e841c1599966769c16123edf77b848a8c2ce018c8b66763a1759,60.0,ok,parser_error,unknown,unknown,false,0,72726,,left_recursion,PredictionError (SpLeftRecursion 0),0.0,0.072726,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n049,n049,n,49,49,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,99e8c0fe4c88f0445b7bdd1ddd8903d345647bb315228d3ed9b8e3f9a1453067,60.0,ok,parser_error,unknown,unknown,false,1192,73078,,left_recursion,PredictionError (SpLeftRecursion 0),0.001192,0.07307799999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n051,n051,n,51,51,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,08f26910e932063059fae5c479867d6997cf56d64a6ad0363853dd6848e5a131,60.0,ok,parser_error,unknown,unknown,false,0,68609,,left_recursion,PredictionError (SpLeftRecursion 0),0.0,0.068609,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n053,n053,n,53,53,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9a57ed48fdc55fce48079815c33dec4ee1dfb5e7c9acf3ce1ae1102961759834,60.0,ok,parser_error,unknown,unknown,false,2861,93395,,left_recursion,PredictionError (SpLeftRecursion 0),0.002861,0.09339499999999999,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n055,n055,n,55,55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,397471ff60216f6a8bae3bf00d4f76e8643bb5dac774582749fc24ef11816b24,60.0,ok,parser_error,unknown,unknown,false,3099,63550,,left_recursion,PredictionError (SpLeftRecursion 0),0.0030989999999999998,0.06355,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n057,n057,n,57,57,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,b6388e1e8f6c10ccc2277fad64251a43a039604b11b2e3c9e3b9c331e606dc3a,60.0,ok,parser_error,unknown,unknown,false,953,81083,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.081083,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n059,n059,n,59,59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,9e271998808c273754c2be85eeb5ef9477ebdfddc4375a4f82ed6e8d64734550,60.0,ok,parser_error,unknown,unknown,false,953,58250,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.058249999999999996,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n061,n061,n,61,61,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,8b72598a941c6c337740fe03485056c52ff6ea510c78629e8029d2b497447e93,60.0,ok,parser_error,unknown,unknown,false,3099,67707,,left_recursion,PredictionError (SpLeftRecursion 0),0.0030989999999999998,0.067707,true,false
1,20260726T135725.806593Z,earley,cfg4,Left-recursive linear: S → S a | a,costar,earley.cfg4.n063,n063,n,63,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,bd61fffc8dc55a105796ce4395d2822c95221106e3dce37912b244042a801b52,60.0,ok,parser_error,unknown,unknown,false,953,64462,,left_recursion,PredictionError (SpLeftRecursion 0),0.000953,0.06446199999999999,true,false
